Date,Open,High,Low,Close,Adj Close,Volume,Next High,Next Low
02-01-1991,20.9596,21.857901,20.9596,21.857901,4.03116,0,21.857901,20.9596
03-01-1991,20.9596,21.857901,20.9596,21.857901,4.03116,0,21.259001,20.0613
07-01-1991,20.3608,21.259001,20.0613,21.109301,3.893099,0,21.259001,20.0613
09-01-1991,21.259001,21.259001,20.0613,20.5105,3.782665,0,20.9596,20.0613
11-01-1991,20.3608,20.9596,20.0613,20.9596,3.86549,0,20.6602,20.0613
14-01-1991,20.6602,20.6602,20.0613,20.3608,3.755056,0,20.6602,19.7619
23-01-1991,20.6602,20.6602,19.7619,20.0613,3.699821,0,19.7619,19.4625
24-01-1991,19.7619,19.7619,19.4625,19.7619,3.644603,0,19.7619,18.8636
25-01-1991,19.7619,19.7619,18.8636,19.163099,3.534169,0,20.0613,19.312799
31-01-1991,20.0613,20.0613,19.312799,19.4625,3.589387,0,19.7619,19.312799
01-02-1991,19.4625,19.7619,19.312799,19.7619,3.644603,0,20.6602,19.7619
04-02-1991,20.3608,20.6602,19.7619,20.0613,3.699821,0,20.3608,19.7619
05-02-1991,20.3608,20.3608,19.7619,20.0613,3.699821,0,20.211,19.9116
06-02-1991,20.0613,20.211,19.9116,20.0613,3.699821,0,19.4625,19.0133
07-02-1991,19.163099,19.4625,19.0133,19.4625,3.589387,0,19.312799,18.8636
08-02-1991,19.163099,19.312799,18.8636,18.8636,3.478934,0,18.564199,17.815701
11-02-1991,18.564199,18.564199,17.815701,18.264799,3.3685,0,17.965401,17.216801
13-02-1991,17.666,17.965401,17.216801,17.216801,3.175222,0,17.965401,17.366501
14-02-1991,17.516199,17.965401,17.366501,17.516199,3.230439,0,17.965401,17.067101
15-02-1991,17.815701,17.965401,17.067101,17.666,3.258065,0,20.9596,19.7619
19-02-1991,19.7619,20.9596,19.7619,20.3608,3.755056,0,19.9116,19.163099
20-02-1991,19.4625,19.9116,19.163099,19.9116,3.672212,0,20.5105,19.7619
21-02-1991,20.5105,20.5105,19.7619,19.7619,3.644603,0,20.9596,20.3608
22-02-1991,20.6602,20.9596,20.3608,20.6602,3.810273,0,22.7561,20.6602
26-02-1991,20.9596,22.7561,20.6602,22.306999,4.113986,0,23.205299,21.857901
27-02-1991,22.7561,23.205299,21.857901,23.055599,4.252047,0,23.055599,22.456699
28-02-1991,22.9058,23.055599,22.456699,22.456699,4.141594,0,22.7561,20.6602
04-03-1991,22.157301,22.7561,20.6602,22.456699,4.141594,0,22.7561,22.157301
05-03-1991,22.157301,22.7561,22.157301,22.7561,4.196811,0,21.857901,20.9596
07-03-1991,20.9596,21.857901,20.9596,21.857901,4.03116,0,22.157301,20.9596
08-03-1991,21.109301,22.157301,20.9596,22.157301,4.086378,0,21.857901,21.259001
11-03-1991,21.558399,21.857901,21.259001,21.7082,4.003551,0,21.7082,20.9596
12-03-1991,21.558399,21.7082,20.9596,21.7082,4.003551,0,21.857901,21.259001
13-03-1991,21.408701,21.857901,21.259001,21.7082,4.003551,0,22.157301,21.259001
15-03-1991,21.259001,22.157301,21.259001,21.7082,4.003551,0,21.558399,20.9596
18-03-1991,21.259001,21.558399,20.9596,21.259001,3.920709,0,21.259001,20.0613
20-03-1991,20.9596,21.259001,20.0613,20.9596,3.86549,0,21.109301,20.3608
21-03-1991,20.3608,21.109301,20.3608,20.9596,3.86549,0,21.558399,20.6602
22-03-1991,21.259001,21.558399,20.6602,20.6602,3.810273,0,20.9596,20.3608
25-03-1991,20.6602,20.9596,20.3608,20.9596,3.86549,0,20.9596,20.3608
26-03-1991,20.3608,20.9596,20.3608,20.8099,3.837882,0,21.259001,20.6602
27-03-1991,20.6602,21.259001,20.6602,20.6602,3.810273,0,21.558399,20.9596
01-04-1991,20.9596,21.558399,20.9596,21.558399,3.975924,0,22.456699,21.857901
02-04-1991,21.857901,22.456699,21.857901,22.456699,4.141594,0,23.055599,22.306999
03-04-1991,22.456699,23.055599,22.306999,22.7561,4.196811,0,22.9058,22.157301
04-04-1991,22.157301,22.9058,22.157301,22.9058,4.22442,0,24.2533,22.7561
05-04-1991,22.7561,24.2533,22.7561,24.1035,4.445306,0,25.6007,24.8521
08-04-1991,25.151501,25.6007,24.8521,25.450899,4.693802,0,26.349199,25.151501
09-04-1991,25.151501,26.349199,25.151501,25.450899,4.693802,0,25.900101,25.450899
11-04-1991,25.450899,25.900101,25.450899,25.900101,4.776646,0,27.5469,26.6486
12-04-1991,26.7983,27.5469,26.6486,26.7983,4.942298,0,28.1457,27.097799
15-04-1991,27.5469,28.1457,27.097799,27.247499,5.025141,0,27.5469,26.049801
16-04-1991,27.5469,27.5469,26.049801,26.7983,4.942298,0,27.097799,25.900101
18-04-1991,26.349199,27.097799,25.900101,26.6486,4.91469,0,27.3972,26.6486
19-04-1991,26.6486,27.3972,26.6486,26.948,4.969905,0,27.3972,26.6486
22-04-1991,26.948,27.3972,26.6486,27.247499,5.025141,0,27.097799,26.6486
23-04-1991,26.7983,27.097799,26.6486,26.948,4.969905,0,27.247499,26.6486
24-04-1991,26.948,27.247499,26.6486,26.948,4.969905,0,27.5469,26.7983
25-04-1991,27.3972,27.5469,26.7983,26.948,4.969905,0,27.3972,26.7983
26-04-1991,27.247499,27.3972,26.7983,26.948,4.969905,0,27.097799,26.349199
29-04-1991,26.6486,27.097799,26.349199,26.948,4.969905,0,26.948,26.498899
30-04-1991,26.6486,26.948,26.498899,26.6486,4.91469,0,28.5949,27.6966
03-05-1991,27.8463,28.5949,27.6966,27.8463,5.135575,0,27.8463,26.948
06-05-1991,27.6966,27.8463,26.948,27.097799,4.997533,0,27.3972,26.6486
07-05-1991,26.7983,27.3972,26.6486,27.097799,4.997533,0,27.8463,27.247499
08-05-1991,27.8463,27.8463,27.247499,27.247499,5.025141,0,27.247499,26.948
09-05-1991,27.097799,27.247499,26.948,27.097799,4.997533,0,27.8463,27.3972
10-05-1991,27.3972,27.8463,27.3972,27.5469,5.080358,0,27.996,27.247499
13-05-1991,27.5469,27.996,27.247499,27.247499,5.025141,0,27.3972,26.948
14-05-1991,27.247499,27.3972,26.948,27.3972,5.052749,0,27.3972,26.948
16-05-1991,27.247499,27.3972,26.948,27.097799,4.997533,0,27.5469,27.097799
17-05-1991,27.247499,27.5469,27.097799,27.097799,4.997533,0,27.247499,26.7983
20-05-1991,26.948,27.247499,26.7983,27.097799,4.997533,0,27.6966,27.097799
21-05-1991,27.097799,27.6966,27.097799,27.5469,5.080358,0,27.3972,26.948
23-05-1991,26.948,27.3972,26.948,27.097799,4.997533,0,27.247499,26.7983
27-05-1991,26.948,27.247499,26.7983,26.948,4.969905,0,26.948,26.948
29-05-1991,26.948,26.948,26.948,26.948,4.969905,0,27.247499,26.6486
30-05-1991,27.247499,27.247499,26.6486,26.7983,4.942298,0,28.7446,26.349199
31-05-1991,26.498899,28.7446,26.349199,27.247499,5.025141,0,27.247499,26.7983
03-06-1991,27.097799,27.247499,26.7983,26.948,4.969905,0,27.247499,26.7983
04-06-1991,26.7983,27.247499,26.7983,26.948,4.969905,0,27.3972,26.498899
05-06-1991,26.948,27.3972,26.498899,26.7983,4.942298,0,27.3972,26.6486
06-06-1991,27.3972,27.3972,26.6486,26.6486,4.91469,0,27.097799,26.349199
07-06-1991,26.948,27.097799,26.349199,26.6486,4.91469,0,27.247499,26.6486
11-06-1991,27.097799,27.247499,26.6486,26.948,4.969905,0,27.3972,26.948
12-06-1991,27.247499,27.3972,26.948,27.3972,5.052749,0,27.6966,26.6486
13-06-1991,27.3972,27.6966,26.6486,26.948,4.969905,0,27.8463,27.247499
17-06-1991,27.8463,27.8463,27.247499,27.3972,5.052749,0,28.4452,27.3972
18-06-1991,27.8463,28.4452,27.3972,28.2955,5.218419,0,28.7446,27.996
19-06-1991,28.1457,28.7446,27.996,28.2955,5.218419,0,29.6429,28.7446
20-06-1991,28.7446,29.6429,28.7446,29.044001,5.356462,0,29.792601,27.3972
24-06-1991,29.6429,29.792601,27.3972,27.5469,5.080358,0,27.996,27.247499
25-06-1991,27.247499,27.996,27.247499,27.996,5.163185,0,28.2955,26.049801
26-06-1991,27.6966,28.2955,26.049801,26.6486,4.91469,0,28.1457,26.349199
27-06-1991,26.6486,28.1457,26.349199,28.1457,5.190792,0,28.7446,26.7983
28-06-1991,28.4452,28.7446,26.7983,27.097799,4.997533,0,28.2955,27.6966
02-07-1991,27.996,28.2955,27.6966,28.1457,5.190792,0,28.2955,27.3972
03-07-1991,28.1457,28.2955,27.3972,27.8463,5.135575,0,27.6966,26.948
04-07-1991,27.5469,27.6966,26.948,27.247499,5.025141,0,28.4452,27.5469
05-07-1991,27.5469,28.4452,27.5469,27.8463,5.135575,0,28.2955,27.5469
08-07-1991,27.5469,28.2955,27.5469,27.8463,5.135575,0,28.4452,27.8463
09-07-1991,27.8463,28.4452,27.8463,28.2955,5.218419,0,29.792601,29.044001
10-07-1991,29.343399,29.792601,29.044001,29.044001,5.356462,0,30.241699,28.7446
11-07-1991,28.7446,30.241699,28.7446,29.942301,5.522132,0,30.8405,29.6429
