Date,Open,High,Low,Close,Adj Close,Volume,High,Low
23-10-2006,91.256104,91.592003,89.240402,89.897003,76.546822,2049992,90.752098,88.568497
26-10-2006,90.553596,90.752098,88.568497,89.102898,75.870659,6509541,93.302299,88.263
27-10-2006,89.179298,93.302299,88.263,92.798401,79.017357,10536116,93.149597,91.622498
30-10-2006,93.149597,93.149597,91.622498,91.943199,78.289154,3987450,94.478104,91.775299
31-10-2006,92.233398,94.478104,91.775299,92.156998,78.471207,7635630,97.425301,92.386101
01-11-2006,92.386101,97.425301,92.386101,96.8908,82.502014,12949150,99.196701,95.745598
02-11-2006,97.669601,99.196701,95.745598,98.509499,83.880333,10502541,100.861,95.8983
03-11-2006,97.730698,100.861,95.8983,99.5784,84.790482,10935165,103.655998,99.731102
06-11-2006,102.005997,103.655998,99.731102,103.152,87.833382,13579420,103.717003,99.2883
07-11-2006,103.197998,103.717003,99.2883,99.837997,85.011543,7107409,101.625,96.279999
08-11-2006,100.478996,101.625,96.279999,98.204102,83.620293,10170297,100.174004,97.730698
09-11-2006,98.646896,100.174004,97.730698,98.967598,84.270409,4836094,101.396004,98.723297
10-11-2006,99.105003,101.396004,98.723297,100.846001,85.869858,4886466,105.502998,101.457001
13-11-2006,101.700996,105.502998,101.457001,104.464996,88.951401,15505202,106.892998,100.021004
14-11-2006,105.365997,106.892998,100.021004,102.738998,87.481728,16549073,103.472,99.257797
15-11-2006,102.922997,103.472,99.257797,100.417999,85.505417,7845601,104.358002,100.785004
16-11-2006,101.517998,104.358002,100.785004,101.792999,86.676208,8395458,103.532997,98.723297
17-11-2006,101.884003,103.532997,98.723297,102.495003,87.273964,12025537,104.098,99.4105
20-11-2006,102.616997,104.098,99.4105,103.717003,88.314484,6916363,106.343002,102.769997
21-11-2006,104.143997,106.343002,102.769997,105.274002,89.640259,12423437,106.892998,104.526001
22-11-2006,105.670998,106.892998,104.526001,106.511002,90.693558,10910703,110.908997,105.916
23-11-2006,106.892998,110.908997,105.916,109.764,93.463486,12508723,113.459,110.099998
24-11-2006,110.557999,113.459,110.099998,112.818001,96.063942,13780810,114.635002,109.656998
27-11-2006,113.000999,114.635002,109.656998,110.329002,93.94458,13833500,111.444,107.197998
28-11-2006,108.695,111.444,107.197998,110.908997,94.438431,11035621,113.444,110.893997
29-11-2006,111.504997,113.444,110.893997,111.366997,94.828415,6505880,115.567001,110.344002
30-11-2006,111.977997,115.567001,110.344002,113.994003,97.065308,16584661,116.361,113.612
01-12-2006,114.803001,116.361,113.612,115.551003,98.391083,6621260,116.361,112.772003
04-12-2006,115.75,116.361,112.772003,113.367996,96.532257,8074544,114.223,108.237
05-12-2006,113.917,114.223,108.237,109.443001,93.19014,14872577,110.970001,106.587997
06-12-2006,110.833,110.970001,106.587997,107.259003,91.330475,12994705,110.649002,107.197998
07-12-2006,107.808998,110.649002,107.197998,109.764,93.463486,8414203,110.251999,104.418999
08-12-2006,110.191002,110.251999,104.418999,105.960999,90.225227,12685791,105.960999,95.058403
11-12-2006,105.960999,105.960999,95.058403,98.265198,83.672295,17685462,101.227997,93.180099
12-12-2006,96.814499,101.227997,93.180099,96.203697,81.916954,23968841,103.502998,94.676598
13-12-2006,98.036102,103.502998,94.676598,102.373001,87.170074,14408618,109.275002,102.098
14-12-2006,103.227997,109.275002,102.098,107.808998,91.798798,19811736,109.030998,102.311996
15-12-2006,108.389,109.030998,102.311996,104.449997,88.938637,50367293,112.860001,98.090202
18-12-2006,109.367996,112.860001,98.090202,106.837997,91.851364,19541591,109.348999,103.955002
19-12-2006,107.387001,109.348999,103.955002,107.054001,92.037071,10171378,108.466003,103.563004
20-12-2006,107.877998,108.466003,103.563004,105.485001,90.688187,6214399,105.485001,102.699997
21-12-2006,104.738998,105.485001,102.699997,103.601997,89.069305,4048541,109.427002,103.169998
22-12-2006,103.857002,109.427002,103.169998,108.525002,93.301735,4801774,116.469002,107.877998
26-12-2006,109.231003,116.469002,107.877998,114.135002,98.124794,7737769,115.900002,110.250999
27-12-2006,114.527,115.900002,110.250999,111.232002,95.629021,4045382,116.292,109.427002
28-12-2006,111.761002,116.292,109.427002,114.781998,98.681046,7152766,116.311996,113.370003
29-12-2006,115.135002,116.311996,113.370003,115.153999,99.000854,2848308,115.723,112.271004
02-01-2007,114.939003,115.723,112.271004,112.722,96.910011,3360110,114.135002,110.663002
03-01-2007,113.056,114.135002,110.663002,111.330002,95.713257,3901162,115.194,111.211998
04-01-2007,111.446999,115.194,111.211998,112.82,96.99427,4609695,112.780998,109.838997
05-01-2007,112.584999,112.780998,109.838997,110.486,94.987671,2655406,112.193001,106.974998
08-01-2007,110.584,112.193001,106.974998,107.760002,92.644051,2468865,112.467003,107.837997
09-01-2007,107.837997,112.467003,107.837997,108.191002,93.014595,3853125,109.859001,105.347
10-01-2007,108.329002,109.859001,105.347,108.623001,93.386009,10008263,111.565002,106.308998
11-01-2007,109.819,111.565002,106.308998,107.739998,92.626854,6948008,109.603996,107.289001
12-01-2007,109.407997,109.603996,107.289001,107.799004,92.677589,4624253,113.330002,107.681999
15-01-2007,108.269997,113.330002,107.681999,111.997002,96.286713,4175594,112.780998,109.210999
16-01-2007,112.584999,112.780998,109.210999,111.113998,95.527565,1585096,112.860001,111.015999
17-01-2007,111.055,112.860001,111.015999,111.741997,96.067482,1549738,114.507004,111.407997
18-01-2007,111.741997,114.507004,111.407997,113.251999,97.365662,3258321,116.487999,111.800003
19-01-2007,114.153999,116.487999,111.800003,115.704002,99.473701,4392599,119.920998,115.763
22-01-2007,116.508003,119.920998,115.763,118.508003,101.884392,8561112,126.57,117.292
23-01-2007,118.390999,126.57,117.292,124.294998,106.859604,14471424,130.315994,122.783997
24-01-2007,124.746002,130.315994,122.783997,128.904007,110.822098,6883624,132.591003,124.805
25-01-2007,130.630005,132.591003,124.805,128.158997,110.181602,8742522,128.942993,122.489998
29-01-2007,128.276001,128.942993,122.489998,123.686996,106.336899,8621805,126.236,121.450996
31-01-2007,124.550003,126.236,121.450996,122.921997,105.679192,5124013,128.276001,123.529999
01-02-2007,123.960999,128.276001,123.529999,127.688004,109.77668,6985160,134.906006,127.197998
02-02-2007,127.688004,134.906006,127.197998,133.257996,114.565323,8456934,133.768005,129.453003
05-02-2007,133.768005,133.768005,129.453003,131.276993,112.862213,4012136,136.671005,125.098999
06-02-2007,132.003006,136.671005,125.098999,132.356003,113.789864,5652110,142.791,131.845993
07-02-2007,142.791,142.791,131.845993,133.709,114.953079,4105426,137.572998,131.669998
08-02-2007,134.003998,137.572998,131.669998,134.395996,115.543686,7417905,145.889999,132.003006
09-02-2007,135.220001,145.889999,132.003006,141.731995,121.850655,19878519,149.712006,105.581001
12-02-2007,105.581001,149.712006,105.581001,121.096001,104.10936,9450869,129.813995,118.237
13-02-2007,121.869003,129.813995,118.237,125.596001,107.978111,5738820,129.837997,120.228996
14-02-2007,127.494003,129.837997,120.228996,124.446999,106.990288,6017220,128.197006,124.260002
15-02-2007,126.510002,128.197006,124.260002,125.736,108.098488,7502736,127.494003,121.049004
19-02-2007,126.205002,127.494003,121.049004,122.103996,104.97596,2946284,123.205002,116.056999
20-02-2007,122.806999,123.205002,116.056999,117.065002,100.643799,4304148,121.401001,116.712997
21-02-2007,119.267998,121.401001,116.712997,119.596001,102.819763,3385843,121.728996,117.322998
22-02-2007,120.416,121.728996,117.322998,119.103996,102.396767,4341991,119.901001,114.603996
23-02-2007,119.901001,119.901001,114.603996,116.596001,100.240578,2088235,118.962997,113.806999
26-02-2007,118.962997,118.962997,113.806999,114.510002,98.447212,1778670,116.315002,108.276001
27-02-2007,115.306999,116.315002,108.276001,111.721001,96.049423,5858354,113.385002,98.667397
28-02-2007,107.807999,113.385002,98.667397,110.315002,94.840637,5293208,111.511002,104.057999
01-03-2007,110.151001,111.511002,104.057999,105.417,90.629715,3806854,107.783997,103.682999
02-03-2007,107.245003,107.783997,103.682999,104.152,89.542168,3535076,107.338997,97.495598
05-03-2007,103.120003,107.338997,97.495598,102.112999,87.789169,4177309,107.338997,101.011002
06-03-2007,105.463997,107.338997,101.011002,105.158997,90.407898,3057630,108.557999,101.550003
07-03-2007,105.697998,108.557999,101.550003,102.206001,87.869125,3854199,107.807999,100.823997
08-03-2007,102.652,107.807999,100.823997,106.940002,91.939072,3279012,109.800003,105.276001
09-03-2007,107.338997,109.800003,105.276001,106.940002,91.939072,1631154,110.526001,106.401001
12-03-2007,106.963997,110.526001,106.401001,109.237,93.913849,1902565,111.088997,108.745003
13-03-2007,109.237,111.088997,108.745003,109.870003,94.458069,701094,110.151001,100.777
14-03-2007,108.697998,110.151001,100.777,108.956001,93.672279,1814687,113.338997,105.533997
15-03-2007,110.151001,113.338997,105.533997,107.127998,92.100708,1890882,109.917,105.511002
16-03-2007,109.167,109.917,105.511002,109.237,93.913849,1114948,111.792,108.722
19-03-2007,109.706001,111.792,108.722,111.347,95.727882,777968,116.221001,111.792
20-03-2007,112.377998,116.221001,111.792,115.072998,98.931221,948918,119.760002,112.963997
21-03-2007,112.963997,119.760002,112.963997,117.885002,101.348755,1449049,119.971001,115.588997
22-03-2007,119.056999,119.971001,115.588997,116.151001,99.858009,2618196,118.096001,107.502998
23-03-2007,116.853996,118.096001,107.502998,111.463997,95.828461,3354955,114.346001,110.151001
26-03-2007,112.495003,114.346001,110.151001,110.667,95.143272,1133858,114.792,104.175003
28-03-2007,104.175003,114.792,104.175003,112.800003,96.977066,2908010,119.526001,111.088997
29-03-2007,113.737,119.526001,111.088997,117.837997,101.308357,4630586,118.587997,115.331001
30-03-2007,118.587997,118.587997,115.331001,117.510002,101.026367,1634572,119.526001,111.651001
02-04-2007,115.917,119.526001,111.651001,112.471001,96.694214,1987514,114.862,111.603996
03-04-2007,112.728996,114.862,111.603996,112.822998,96.996834,1278921,119.526001,113.853996
04-04-2007,113.853996,119.526001,113.853996,118.283997,101.691788,2497997,128.899994,117.181999
05-04-2007,117.181999,128.899994,117.181999,126.510002,108.763908,6105106,128.899994,125.080002
09-04-2007,127.025002,128.899994,125.080002,125.619003,107.997894,2157145,128.807007,123.440002
10-04-2007,125.571999,128.807007,123.440002,126.556999,108.804314,3166814,128.384995,122.455002
11-04-2007,126.556999,128.384995,122.455002,123.978996,106.587921,2246956,123.510002,117.651001
12-04-2007,121.869003,123.510002,117.651001,118.892998,102.215378,1714275,123.978996,118.706001
13-04-2007,119.526001,123.978996,118.706001,119.620003,102.840401,2837556,128.432007,120.931999
16-04-2007,120.931999,128.432007,120.931999,127.517998,109.630501,3117820,128.899994,123.907997
17-04-2007,127.494003,128.899994,123.907997,125.080002,107.534492,2580541,132.462997,125.619003
18-04-2007,125.619003,132.462997,125.619003,130.283005,112.00766,5373735,130.705002,123.299004
19-04-2007,128.432007,130.705002,123.299004,124.517998,107.051338,4457542,128.643005,122.830002
20-04-2007,126.181999,128.643005,122.830002,125.267998,107.696129,3775156,129.322006,123.462997
23-04-2007,125.151001,129.322006,123.462997,128.197006,110.214279,4379319,142.447006,123.369003
24-04-2007,127.025002,142.447006,123.369003,138.205002,118.81839,9217606,137.806,132.205002
25-04-2007,136.399994,137.806,132.205002,134.970001,116.037186,3022620,138.274994,134.524994
26-04-2007,135.931,138.274994,134.524994,136.845001,117.649162,2827522,138.274994,132.533005
27-04-2007,137.806,138.274994,132.533005,135.158005,116.198814,2077801,138.274994,129.509995
30-04-2007,134.291,138.274994,129.509995,137.735992,118.415192,2261965,140.947006,136.399994
03-05-2007,138.977997,140.947006,136.399994,137.595001,118.293983,3493935,140.524994,135.016998
04-05-2007,138.134003,140.524994,135.016998,135.766998,116.722374,1438898,138.158005,133.587997
07-05-2007,135.931,138.158005,133.587997,134.572006,115.695023,1140060,137.220001,132.697006
08-05-2007,134.477997,137.220001,132.697006,134.408005,115.554016,1908121,134.994003,132.766998
09-05-2007,134.477997,134.994003,132.766998,134.408005,115.554016,862866,137.244003,129.673996
10-05-2007,135.416,137.244003,129.673996,130.376999,112.088463,2864019,133.072006,126.580002
11-05-2007,128.899994,133.072006,126.580002,132.322006,113.760651,2492339,135.462997,132.649994
14-05-2007,134.712997,135.462997,132.649994,133.166,114.486244,879827,138.181,130.610992
15-05-2007,134.947006,138.181,130.610992,137.337997,118.073021,3039525,142.235992,136.447006
16-05-2007,137.806,142.235992,136.447006,138.016998,118.656738,3719053,140.384003,136.001999
17-05-2007,138.744003,140.384003,136.001999,137.759003,118.434952,1914148,138.649994,133.822006
18-05-2007,135.931,138.649994,133.822006,135.720001,116.681984,1779400,142.447006,136.048996
21-05-2007,136.869003,142.447006,136.048996,140.080002,120.430389,4124526,147.438995,140.149994
22-05-2007,141.087006,147.438995,140.149994,146.360992,125.830322,5947263,148.539993,143.453995
23-05-2007,145.774994,148.539993,143.453995,145.164993,124.802071,3724612,146.712006,138.274994
24-05-2007,145.306,146.712006,138.274994,140.548004,120.832741,3032634,149.945999,133.587997
25-05-2007,138.931,149.945999,133.587997,148.587006,127.744041,4949841,152.337006,147.181
28-05-2007,149.992996,152.337006,147.181,147.813995,127.079506,4059823,149.992996,145.774994
29-05-2007,147.649994,149.992996,145.774994,146.617996,126.051262,2420790,148.048004,138.041
30-05-2007,145.352997,148.048004,138.041,139.705002,120.107979,2915588,149.852997,140.619003
31-05-2007,140.947006,149.852997,140.619003,147.016998,126.394302,4233726,148.587006,143.453995
01-06-2007,148.587006,148.587006,143.453995,144.087006,123.87529,1824262,146.477997,142.024994
04-06-2007,145.306,146.477997,142.024994,142.727997,122.706902,1449932,144.742996,141.227997
05-06-2007,144.039993,144.742996,141.227997,142.774994,122.74736,1587428,144.274994,135.931
06-06-2007,140.619003,144.274994,135.931,136.681,117.508156,2650181,138.649994,132.697006
07-06-2007,135.931,138.649994,132.697006,134.619003,115.735435,4237047,134.899994,131.244003
08-06-2007,134.477997,134.899994,131.244003,133.916,115.13105,4274816,137.337997,129.018005
11-06-2007,134.994003,137.337997,129.018005,130.095993,111.84687,3052469,132.556,129.134995
12-06-2007,131.009995,132.556,129.134995,131.641998,113.17601,1722130,133.352997,129.884995
13-06-2007,132.182007,133.352997,129.884995,132.391998,113.820816,1693926,135.322006,132.649994
14-06-2007,134.524994,135.322006,132.649994,133.283005,114.58683,1062092,137.337997,132.720993
15-06-2007,133.705002,137.337997,132.720993,133.447006,114.727837,1598502,137.313995,133.166
18-06-2007,135.369003,137.313995,133.166,135.063995,116.117996,1914222,139.798004,134.056
19-06-2007,134.056,139.798004,134.056,138.791,119.322205,1699783,140.009003,134.056
20-06-2007,134.056,140.009003,134.056,137.595001,118.293983,3534436,142.048004,136.423996
21-06-2007,137.806,142.048004,136.423996,140.291,120.611794,3284341,141.322006,137.852997
22-06-2007,138.977997,141.322006,137.852997,139.399994,119.845772,2339276,140.806,137.524994
25-06-2007,140.056,140.806,137.524994,138.251999,118.85881,891838,139.869003,135.556
26-06-2007,138.227997,139.869003,135.556,138.720001,119.261169,2197751,140.102997,135.416
27-06-2007,139.212006,140.102997,135.416,136.470001,117.326775,1880715,138.041,133.587997
28-06-2007,137.595001,138.041,133.587997,134.548996,115.675217,6064795,143.408005,135.462997
29-06-2007,137.291,143.408005,135.462997,139.352997,119.805374,4383034,140.595001,136.188995
02-07-2007,139.774994,140.595001,136.188995,136.822006,117.62941,2641225,140.384003,137.337997
03-07-2007,138.227997,140.384003,137.337997,137.852997,118.515747,2085938,142.610992,138.274994
04-07-2007,138.977997,142.610992,138.274994,140.173004,120.510345,3998997,141.931,136.447006
05-07-2007,140.149994,141.931,136.447006,140.759003,121.014153,3514918,146.923004,139.212006
06-07-2007,141.087006,146.923004,139.212006,145.681,125.245697,4777496,150.695999,145.774994
09-07-2007,145.774994,150.695999,145.774994,149.759003,128.751678,6035678,153.156998,148.587006
10-07-2007,150.509003,153.156998,148.587006,149.923004,128.892654,4234308,152.524002,147.766998
11-07-2007,149.806,152.524002,147.766998,149.056,128.147293,2532699,154.634003,149.992996
12-07-2007,149.992996,154.634003,149.992996,151.703995,130.423843,4217983,162.602005,150.462006
13-07-2007,153.649002,162.602005,150.462006,160.727005,138.181137,9199843,161.218994,152.360001
16-07-2007,160.257996,161.218994,152.360001,157.399002,135.319992,7216295,163.304993,156.134003
17-07-2007,157.492996,163.304993,156.134003,157.048004,135.018204,9264264,161.710999,149.570999
18-07-2007,158.429993,161.710999,149.570999,153.110001,131.632629,7854325,161.313004,151.867996
19-07-2007,152.337006,161.313004,151.867996,156.531998,134.574585,6673781,158.899002,152.759003
20-07-2007,158.337006,158.899002,152.759003,155.078995,133.325409,1939518,160.843994,153.274002
23-07-2007,153.274002,160.843994,153.274002,158.968994,136.669754,5606648,161.429993,154.259003
24-07-2007,160.304993,161.429993,154.259003,156.578995,134.615021,3705320,161.126007,142.962006
25-07-2007,154.587006,161.126007,142.962006,158.570999,136.327545,4778621,169.608994,158.477005
26-07-2007,159.227005,169.608994,158.477005,163.820999,140.841141,10435146,159.367996,145.423004
27-07-2007,159.367996,159.367996,145.423004,154.914993,133.184387,9302935,154.212006,142.962006
30-07-2007,142.962006,154.212006,142.962006,152.899002,131.451172,2949766,156.554993,148.095001
31-07-2007,154.679993,156.554993,148.095001,153.884003,132.298019,5813944,154.164993,140.572006
01-08-2007,148.634003,154.164993,140.572006,145.048004,124.701508,12110680,149.712006,142.539993
02-08-2007,144.837006,149.712006,142.539993,145.399994,125.004143,3280264,148.563995,145.328995
03-08-2007,147.649994,148.563995,145.328995,146.266998,125.749512,2077878,146.712006,139.774994
06-08-2007,144.367996,146.712006,139.774994,143.572006,123.432556,2066451,148.539993,143.453995
07-08-2007,145.587006,148.539993,143.453995,144.953995,124.620651,1421014,148.024994,145.306
08-08-2007,146.617996,148.024994,145.306,146.384003,127.166031,2572262,151.820999,146.735992
09-08-2007,147.181,151.820999,146.735992,148.001007,128.570724,3311239,145.048004,140.619003
10-08-2007,143.431,145.048004,140.619003,142.938995,124.173286,2727887,147.181,143.009003
13-08-2007,146.056,147.181,143.009003,145.938995,126.779449,1343043,146.595001,144.227997
14-08-2007,146.242996,146.595001,144.227997,145.376007,126.290367,1273711,142.470001,137.056
16-08-2007,138.744003,142.470001,137.056,140.688995,122.218658,4029804,141.039993,130.330002
17-08-2007,136.423996,141.039993,130.330002,136.798004,118.838531,4007687,143.899994,139.681
20-08-2007,141.110992,143.899994,139.681,140.009003,121.627983,1949998,142.399994,130.307007
21-08-2007,142.399994,142.399994,130.307007,132.227997,114.868477,3736767,138.041,129.369003
22-08-2007,132.837997,138.041,129.369003,136.962997,118.98185,2313954,140.149994,127.025002
23-08-2007,139.681,140.149994,127.025002,130.985992,113.78952,4732199,134.947006,130.541
24-08-2007,131.244003,134.947006,130.541,132.626999,115.215088,1622698,139.399994,133.681
27-08-2007,134.477997,139.399994,133.681,137.548004,119.490074,1846866,138.697006,134.291
28-08-2007,137.619003,138.697006,134.291,135.416,117.63797,1824183,139.822006,131.712997
29-08-2007,131.712997,139.822006,131.712997,138.041,119.918343,3437028,140.619003,134.783005
30-08-2007,138.391998,140.619003,134.783005,139.330002,121.038101,6337202,146.149994,138.298004
31-08-2007,138.298004,146.149994,138.298004,145.188995,126.127907,3696526,161.710999,145.306
03-09-2007,146.664993,161.710999,145.306,149.759003,130.097931,3373062,150.462006,145.117996
04-09-2007,149.945999,150.462006,145.117996,148.024994,128.591583,1667329,152.453995,147.766998
05-09-2007,149.477997,152.453995,147.766998,149.923004,130.240417,4018883,149.992996,146.712006
06-09-2007,148.587006,149.992996,146.712006,148.328995,128.855667,1073900,149.806,142.095001
07-09-2007,147.906998,149.806,142.095001,143.477997,124.641525,3879753,145.072006,138.791
10-09-2007,143.337006,145.072006,138.791,143.337006,124.519035,2813619,145.306,138.931
11-09-2007,145.024994,145.306,138.931,140.291,121.872932,3674880,145.306,141.322006
12-09-2007,141.744003,145.306,141.322006,144.533005,125.558029,2152981,145.774994,141.789993
13-09-2007,144.837006,145.774994,141.789993,144.181,125.252251,2917515,148.306,142.962006
14-09-2007,145.681,148.306,142.962006,143.617996,124.763161,2580618,148.798004,142.328995
17-09-2007,143.056,148.798004,142.328995,145.447006,126.352058,1993366,147.977997,141.087006
18-09-2007,141.087006,147.977997,141.087006,145.024994,125.985435,2144116,151.352997,146.242996
19-09-2007,148.117996,151.352997,146.242996,149.992996,130.301239,2494071,153.274002,146.712006
20-09-2007,151.306,153.274002,146.712006,147.837006,128.428284,2646065,149.524002,144.720001
21-09-2007,147.837006,149.524002,144.720001,145.376007,126.290367,2809034,147.649994,144.134003
24-09-2007,147.649994,147.649994,144.134003,145.656998,126.534454,2416231,147.485992,142.539993
25-09-2007,145.774994,147.485992,142.539993,146.688995,127.430962,2866289,148.001007,143.712006
26-09-2007,147.649994,148.001007,143.712006,146.664993,127.410126,3608151,155.149002,146.595001
27-09-2007,147.649994,155.149002,146.595001,152.806,132.744888,7274917,160.774002,153.039993
28-09-2007,153.977005,160.774002,153.039993,160.235001,139.198608,5378262,192.179001,158.945999
01-10-2007,161.710999,192.179001,158.945999,164.195999,142.639572,5528415,166.399002,152.242996
03-10-2007,165.460999,166.399002,152.242996,163.304993,141.865524,5515531,163.352005,157.774002
04-10-2007,163.352005,163.352005,157.774002,160.001007,138.995316,2007696,161.921997,155.617996
05-10-2007,159.391006,161.921997,155.617996,156.766006,136.185028,1699251,161.617996,144.860992
08-10-2007,152.360001,161.617996,144.860992,147.649994,128.265808,1827483,161.664993,142.494003
09-10-2007,146.617996,161.664993,142.494003,159.016006,138.139633,2408222,162.391006,157.024002
10-10-2007,159.414993,162.391006,157.024002,159.485001,138.547043,1747021,164.054993,157.001007
11-10-2007,159.837006,164.054993,157.001007,162.929993,141.539764,2380330,170.102005,159.414993
12-10-2007,163.585999,170.102005,159.414993,161.804993,140.562454,13502133,166.257996,161.242996
15-10-2007,161.242996,166.257996,161.242996,163.117996,141.703079,4632675,164.054993,153.274002
16-10-2007,161.757996,164.054993,153.274002,157.727005,137.019852,2801347,158.664993,137.337997
17-10-2007,152.337006,158.664993,137.337997,156.578995,136.022583,2303974,164.054993,139.235992
18-10-2007,158.899002,164.054993,139.235992,146.173004,126.982719,4496959,148.376007,138.274994
19-10-2007,145.306,148.376007,138.274994,141.087006,122.564423,9832262,154.679993,137.337997
22-10-2007,139.869003,154.679993,137.337997,149.126007,129.548035,3988966,164.007996,149.992996
23-10-2007,149.992996,164.007996,149.992996,159.671997,138.709503,5604555,164.054993,157.492996
24-10-2007,163.539001,164.054993,157.492996,159.813004,138.832016,7159793,161.710999,154.774002
25-10-2007,157.024002,161.710999,154.774002,158.477005,137.671387,3671298,161.945999,157.985001
26-10-2007,158.429993,161.945999,157.985001,159.742996,138.77121,1190795,164.054993,159.274002
29-10-2007,161.710999,164.054993,159.274002,161.126007,139.97261,1627090,161.688004,156.110001
30-10-2007,160.774002,161.688004,156.110001,158.266006,137.488083,2991218,160.257996,153.531998
31-10-2007,159.132996,160.257996,153.531998,154.962006,134.617859,2014875,158.899002,145.352997
01-11-2007,157.024002,158.899002,145.352997,149.149002,129.568039,2506083,148.587006,142.494003
02-11-2007,145.306,148.587006,142.494003,146.431,127.206856,3252224,149.524002,144.203995
05-11-2007,147.367996,149.524002,144.203995,145.235992,126.168739,1298873,148.259003,143.524994
06-11-2007,145.306,148.259003,143.524994,145.656998,126.534454,4806191,147.860001,142.494003
07-11-2007,147.556,147.860001,142.494003,143.876007,124.987305,2495902,143.876007,138.274994
08-11-2007,142.962006,143.876007,138.274994,141.556,122.971855,1518066,141.789993,138.744003
12-11-2007,140.664993,141.789993,138.744003,140.266998,121.852066,2100917,144.533005,139.751007
13-11-2007,140.337006,144.533005,139.751007,141.602997,123.012695,3891300,149.524002,143.431
14-11-2007,143.431,149.524002,143.431,146.548004,127.308487,1432564,150.462006,143.033005
15-11-2007,146.945999,150.462006,143.033005,149.149002,129.568039,1970295,149.477997,145.352997
16-11-2007,149.477997,149.477997,145.352997,146.337006,127.125175,1133261,154.703995,146.242996
19-11-2007,154.703995,154.703995,146.242996,149.406998,129.792145,1579483,152.945999,146.197006
20-11-2007,148.587006,152.945999,146.197006,147.345001,128.000854,2750975,148.820999,138.977997
21-11-2007,147.414993,148.820999,138.977997,140.337006,121.912895,1230688,143.899994,138.274994
22-11-2007,143.431,143.899994,138.274994,142.399994,123.705063,1133308,144.602997,138.744003
23-11-2007,143.431,144.602997,138.744003,139.447006,121.139755,1456469,143.899994,139.751007
26-11-2007,143.899994,143.899994,139.751007,140.291,121.872932,2464359,142.399994,139.727997
27-11-2007,142.399994,142.399994,139.727997,140.431,121.994545,613882,142.024994,135.931
28-11-2007,140.431,142.024994,135.931,137.220001,119.205093,1450681,140.149994,130.376999
29-11-2007,137.806,140.149994,130.376999,131.830002,114.522751,6041878,136.399994,131.830002
30-11-2007,131.830002,136.399994,131.830002,134.947006,117.230515,2909115,143.009003,135.697006
03-12-2007,136.352997,143.009003,135.697006,142.399994,123.705063,4194170,147.649994,140.244003
04-12-2007,142.962006,147.649994,140.244003,142.235992,123.562599,4532766,145.306,142.235992
05-12-2007,143.899994,145.306,142.235992,144.391998,125.435562,2264636,147.181,140.056
06-12-2007,145.306,147.181,140.056,140.759003,122.27951,2530282,143.617996,138.298004
07-12-2007,143.360992,143.617996,138.298004,139.610992,121.282227,3048947,142.399994,136.634003
10-12-2007,142.399994,142.399994,136.634003,138.649994,120.44738,2175025,145.281998,139.212006
11-12-2007,141.063995,145.281998,139.212006,143.688995,124.824814,5291553,157.445999,139.681
12-12-2007,142.494003,157.445999,139.681,153.602005,133.436447,6289896,155.524002,146.852997
13-12-2007,153.953995,155.524002,146.852997,148.962006,129.405548,2487052,150.367996,144.673004
14-12-2007,149.524002,150.367996,144.673004,145.774994,126.636986,1303905,147.837006,141.087006
17-12-2007,145.306,147.837006,141.087006,141.955002,123.318459,1065057,147.531998,139.330002
18-12-2007,147.531998,147.531998,139.330002,142.024994,123.379318,1441375,145.259003,142.072006
19-12-2007,142.494003,145.259003,142.072006,142.914993,124.152451,2119292,144.134003,140.149994
20-12-2007,144.134003,144.134003,140.149994,140.524994,122.07621,795187,145.212006,141.087006
24-12-2007,141.556,145.212006,141.087006,143.876007,124.987305,3498294,151.423004,141.227997
26-12-2007,145.306,151.423004,141.227997,150.531998,130.76944,2791307,154.891006,147.695999
27-12-2007,151.867996,154.891006,147.695999,148.399994,128.917343,2399648,149.899002,142.962006
28-12-2007,142.962006,149.899002,142.962006,147.134003,127.817551,949026,154.679993,147.766998
31-12-2007,149.992996,154.679993,147.766998,153.298004,133.172333,3367257,156.485001,150.695999
01-01-2008,153.931,156.485001,150.695999,151.774002,131.848404,1365553,154.679993,146.501007
02-01-2008,152.337006,154.679993,146.501007,150.039993,130.342041,1613176,152.266998,147.649994
03-01-2008,147.649994,152.266998,147.649994,150.134003,130.423706,3343667,152.195999,143.899994
04-01-2008,152.195999,152.195999,143.899994,148.798004,129.263092,6121212,151.399002,144.414993
07-01-2008,148.117996,151.399002,144.414993,146.735992,127.471802,4230103,148.492996,142.539993
08-01-2008,148.492996,148.492996,142.539993,143.572006,124.723206,1794347,144.367996,141.556
09-01-2008,144.367996,144.367996,141.556,142.539993,123.826668,1962212,145.024994,134.994003
10-01-2008,143.806,145.024994,134.994003,137.080002,119.083488,2515839,139.658005,136.399994
11-01-2008,138.041,139.658005,136.399994,138.063995,119.938301,1754002,140.056,136.891998
14-01-2008,140.056,140.056,136.891998,138.462006,120.28405,1796365,142.352997,134.244003
15-01-2008,138.462006,142.352997,134.244003,139.516998,121.200546,4098946,141.556,134.056
16-01-2008,136.938995,141.556,134.056,140.735992,122.259529,2040438,143.641998,139.869003
17-01-2008,141.931,143.641998,139.869003,141.158005,122.626122,2124625,140.056,134.994003
18-01-2008,139.681,140.056,134.994003,136.188995,118.309464,2915936,135.931,123.322998
